1,3.56009233106722e-25,8.772554118559473e-30,7.134504257240308e-15,0.5500750232567486,1.5128570501814787e-05,0.44990984817275315,0.7559546561833136,2798.587727940751,6503.476162708912,0.4958973946534665,1.8145611990184111e-19,20749778656850.777,1.2689704143240206e-05,0.4266313566623344
2,3.560450868224335e-25,8.773218017146271e-30,7.133977181305761e-15,0.5498556660806649,1.5150919082373042e-05,0.45012918300025173,0.7557796125204025,2798.7975274080186,6503.724921039118,0.4956783575421425,1.8145611990182099e-19,20749778656848.766,1.26897041432392e-05,0.2857471749963779
3,3.5598011730703744e-25,8.806127759637768e-30,7.115739361170487e-15,0.5468250831095858,1.5491325514543666e-05,0.4531594255648994,0.7530958882991121,2802.41016496594,6506.755126966537,0.49270979649628105,1.8119005757883847e-19,20723172424550.51,1.2676401027090073e-05,0.8582874532050917
4,3.5600763964114703e-25,8.806115465504542e-30,7.115449502424967e-15,0.5466765799512516,1.5506575157501406e-05,0.453307913473595,0.7529787013325064,2802.5449287140978,6506.922363076305,0.4925613560071088,1.8119175702889718e-19,20723342369556.383,1.2676485999593009e-05,0.18156679112553387
5,3.560040048247866e-25,8.825019656042109e-30,7.105562905947757e-15,0.5449258626926321,1.5705015594421634e-05,0.4550584322917747,0.751441987002161,2804.578783675005,6508.678872717567,0.4908448467764327,1.8105461358547238e-19,20709628025213.902,1.2669628827421768e-05,0.06136456226825682
6,3.560250604330212e-25,8.827603899674995e-30,7.104667267717599e-15,0.5446923125862821,1.5730497347352406e-05,0.4552919569163722,0.7512469215738266,2804.81984590302,6508.925532501943,0.4906138008046609,1.810466572932297e-19,20708832395989.633,1.2669231012809634e-05,0.4516770316367661
7,3.5592272121068202e-25,8.845043587970565e-30,7.0939198680106016e-15,0.5431371838113649,1.5914689735834637e-05,0.45684690149889906,0.7498341760932166,2806.7606245426473,6510.416032805003,0.4891001167891375,1.8087752794719137e-19,20691919461385.805,1.2660774545507719e-05,0.5132693589600535
8,3.559408484264516e-25,8.845419434163668e-30,7.094106420711446e-15,0.543106849287508,1.5917189990995342e-05,0.45687723352250176,0.7498159713901246,2806.770301888599,6510.457065432247,0.4890685919657032,1.8088387320829499e-19,20692553987496.164,1.26610918085629e-05,0.9444101888538114
9,3.559996503363647e-25,8.860705924216313e-30,7.086062574228539e-15,0.5414696372139651,1.610411303264501e-05,0.4585142586730039,0.7484048632615409,2808.575750395041,6512.11612041705,0.487459430379077,1.807858655411179e-19,20682753220778.457,1.2656191425204046e-05,0.08006808117483966
10,3.5597315746502027e-25,8.864029362503396e-30,7.084227119307922e-15,0.5412360165097715,1.6132933483497275e-05,0.45874785055674605,0.7481872473860972,2808.8822546721804,6512.331783959942,0.4872333753684402,1.8075518890762876e-19,20679685557429.54,1.2654657593529588e-05,0.6937052392168035
11,3.559792854903164e-25,8.863912674202732e-30,7.0838059134001106e-15,0.5411396884656524,1.614386482339172e-05,0.458844167669525,0.7481053937655804,2808.9844778161246,6512.430497632637,0.4871384738250761,1.8075070749709762e-19,20679237416376.43,1.265443352300303e-05,0.8597746207581585
12,3.5597852318126376e-25,8.866790329007311e-30,7.082439745566477e-15,0.5408995603981265,1.6172059280810313e-05,0.4590842675425896,0.7478939053519745,2809.26202074931,6512.667220976238,0.48690351717751396,1.8073185166463353e-19,20677351833130.02,1.2653490731379827e-05,0.07943239077372966
13,3.5594146893053233e-25,8.88286400934033e-30,7.073192407076609e-15,0.5393856147330574,1.6352746194874935e-05,0.46059803252074755,0.7465452709727625,2811.054055163845,6514.136199765585,0.4854258761214149,1.805977713228421e-19,20663943798950.875,1.2646786714290254e-05,0.8009812831058593
