Results-31/	130.99834675185622	71.27089302609232
Results-10/	125.18049096519417	80.87176326677925
Results-17/	153.86564919854368	76.86242886274704
Results-28/	135.9716386525413	66.33436746906602
Results-43/	73.24569066956681	73.23081542868061
Results-47/	85.18386460250652	77.73035887773399
Results-51/	148.902844529877	95.73363725610109
Results-81/	117.35746966802589	87.88105921177447
Results-44/	25.080126653682562	14.671742100162218
Results-1/	32.059724708725895	61.005723889535666
Results-83/	236.58219514511075	137.07602563907614
Results-58/	35.625813366098974	70.1044573331796
Results-38/	143.15405226535432	137.90924634344105
Results-65/	312.81366666207674	219.54001540990996
Results-3/	278.2961986878792	227.73954549643094
Results-82/	198.00942868402782	248.6969520882999
Results-18/	12.184039857759663	9.079500518432756
Results-33/	984.6358936019637	469.8443540313695
Results-14/	460.87062298360763	518.1358613027373
Results-53/	1023.9783281444976	736.3699819821505
Results-22/	12.219812392513232	9.09492041961068
Results-62/	1115.1775128790887	1091.408012198651
Results-68/	2995.58156002073	1703.1672642948706
Results-16/	2031.3342945510456	1832.881900355174
Results-37/	12.006052006045218	9.002584217281973
Results-61/	305.3662806142978	1080.4574924958874
Results-74/	9012.951405328184	5754.6556847341635
Results-67/	12.00856731769557	9.00365816865966
Results-78/	9881.893892691744	6517.641176290947
Results-75/	11549.408003849301	7009.722729738713
Results-63/	8438.996874284492	6668.000718266723
Results-55/	330.62730956993965	2013.5568054005737
Results-79/	12.009842042625133	9.004202413231482
Results-8/	14090.327494025432	8519.31677782084
Results-54/	14271.921355516295	7595.512095453105
Results-25/	12.010741000454507	9.004586216484217
Results-29/	10856.876471507487	8953.284904666198
Results-84/	15522.765758613266	9095.658584731334
Results-11/	1604.7999699582053	4427.65388956101
Results-71/	10933.596956757745	9382.177774901676
Results-9/	2490.6962137718533	5382.101208392635
Results-5/	6476.17154008263	7878.074447017081
Results-39/	8528.708225425076	8782.044054516387
Results-6/	6317.228829249957	8229.589342979329
Results-21/	10442.174376061317	10342.48866726693
Results-41/	437.4893787887059	3146.194160887967
Results-4/	3290.9863527828165	6845.808369914898
Results-36/	758.3947869705918	3900.610443432465
Results-49/	5191.057861853789	8177.273765848624
Results-59/	3054.89665777042	6667.551815975508
Results-77/	601.4544624531994	3571.8306893268204
Results-60/	3073.2771608767416	6678.581108263357
Results-31	130.99834675185622	71.27089302609232
Results-10	125.18049096519417	80.87176326677925
Results-17	153.86564919854368	76.86242886274704
Results-28	135.9716386525413	66.33436746906602
Results-43	73.24569066956681	73.23081542868061
Results-47	85.18386460250652	77.73035887773399
Results-51	148.902844529877	95.73363725610109
Results-81	117.35746966802589	87.88105921177447
Results-44	25.080126653682562	14.671742100162218
Results-1	32.059724708725895	61.005723889535666
Results-83	236.58219514511075	137.07602563907614
Results-58	35.625813366098974	70.1044573331796
Results-38	143.15405226535432	137.90924634344105
Results-65	312.81366666207674	219.54001540990996
Results-3	278.2961986878792	227.73954549643094
Results-82	198.00942868402782	248.6969520882999
Results-18	12.184039857759663	9.079500518432756
Results-33	984.6358936019637	469.8443540313695
Results-14	460.87062298360763	518.1358613027373
Results-53	1023.9783281444976	736.3699819821505
Results-22	12.219812392513232	9.09492041961068
Results-62	1115.1775128790887	1091.408012198651
Results-68	2995.58156002073	1703.1672642948706
Results-16	2031.3342945510456	1832.881900355174
Results-37	12.006052006045218	9.002584217281973
Results-61	305.3662806142978	1080.4574924958874
Results-74	9012.951405328184	5754.6556847341635
Results-67	12.00856731769557	9.00365816865966
Results-78	9881.893892691744	6517.641176290947
Results-75	11549.408003849301	7009.722729738713
Results-63	8438.996874284492	6668.000718266723
Results-55	330.62730956993965	2013.5568054005737
Results-79	12.009842042625133	9.004202413231482
Results-8	14090.327494025432	8519.31677782084
Results-54	14271.921355516295	7595.512095453105
Results-25	12.010741000454507	9.004586216484217
Results-29	10856.876471507487	8953.284904666198
Results-84	15522.765758613266	9095.658584731334
Results-11	1604.7999699582053	4427.65388956101
Results-71	10933.596956757745	9382.177774901676
Results-9	2490.6962137718533	5382.101208392635
Results-5	6476.17154008263	7878.074447017081
Results-39	8528.708225425076	8782.044054516387
Results-6	6317.228829249957	8229.589342979329
Results-21	10442.174376061317	10342.48866726693
Results-41	437.4893787887059	3146.194160887967
Results-4	3290.9863527828165	6845.808369914898
Results-36	758.3947869705918	3900.610443432465
Results-49	5191.057861853789	8177.273765848624
Results-59	3054.89665777042	6667.551815975508
Results-77	601.4544624531994	3571.8306893268204
Results-60	3073.2771608767416	6678.581108263357
Results-31	130.99834675185622	71.27089302609232
Results-10	125.18049096519417	80.87176326677925
Results-17	153.86564919854368	76.86242886274704
Results-28	135.9716386525413	66.33436746906602
Results-43	73.24569066956681	73.23081542868061
