392,-4.249479305E-04,-5.046561980E-04
393,1.786442189E-04,-5.044060364E-04
394,-1.803760865E-04,-5.042338129E-04
395,3.220599645E-04,-5.034149059E-04
396,-3.227647974E-04,-5.029960621E-04
397,4.015361162E-05,-5.029647237E-04
398,-4.497815796E-05,-5.025871491E-04
399,1.107569893E-04,-5.022237546E-04
400,-1.141780776E-04,-5.020789793E-04
401,2.189297085E-04,-5.018462802E-04
402,-2.200548353E-04,-5.015187869E-04
403,3.612432527E-04,-5.009879678E-04
404,-3.619260917E-04,-5.005685261E-04
405,1.183849098E-05,-4.994579533E-04
406,2.587164922E-04,-4.994700088E-04
407,-2.593028382E-04,-4.990476761E-04
408,-1.673483591E-05,-4.990278362E-04
409,4.003700793E-04,-4.986485639E-04
410,1.532343045E-04,-4.984570482E-04
411,-4.010409325E-04,-4.982301740E-04
412,-1.556169559E-04,-4.982463864E-04
413,-8.814650712E-05,-4.972155698E-04
414,8.418438259E-05,-4.971349891E-04
415,2.981293009E-04,-4.969743294E-04
416,-2.987386788E-04,-4.966474176E-04
417,4.396145685E-04,-4.961884105E-04
418,-4.401576727E-04,-4.958748492E-04
419,1.943026805E-04,-4.954843800E-04
420,-1.957901901E-04,-4.953028568E-04
421,3.372578768E-04,-4.946500469E-04
422,-3.380029947E-04,-4.941572335E-04
423,2.343060547E-04,-4.930648872E-04
424,1.272698042E-04,-4.928342483E-04
425,-2.353617945E-04,-4.926931525E-04
426,-1.303260326E-04,-4.926890412E-04
427,-6.175122847E-05,-4.926937097E-04
428,5.686339738E-05,-4.927280155E-04
429,3.764659401E-04,-4.921918954E-04
430,-3.771399904E-04,-4.917699374E-04
431,2.739967780E-04,-4.906632303E-04
432,-2.745864438E-04,-4.902807156E-04
433,4.155909917E-04,-4.898636088E-04
434,-4.162529896E-04,-4.894430740E-04
435,1.692568520E-04,-4.894510524E-04
436,-1.713337238E-04,-4.892896321E-04
437,-3.403255449E-05,-4.892090322E-04
438,2.848887586E-05,-4.893071694E-04
439,3.133762882E-04,-4.881414470E-04
440,-3.139690745E-04,-4.878710672E-04
441,-1.045405793E-04,-4.875969004E-04
442,1.008708205E-04,-4.875623760E-04
443,4.548335566E-04,-4.874017237E-04
444,-4.553674150E-04,-4.870935003E-04
445,2.098118982E-04,-4.867861122E-04
446,-2.112994865E-04,-4.864641140E-04
447,3.525174070E-04,-4.858186044E-04
448,-3.531992204E-04,-4.853997527E-04
449,-3.025411954E-06,-4.846838484E-04
450,2.496600924E-04,-4.842843849E-04
451,-2.506616020E-04,-4.838667555E-04
452,1.434567340E-04,-4.837081437E-04
453,-1.463877598E-04,-4.834111719E-04
454,3.916912525E-04,-4.833931901E-04
455,-3.923585760E-04,-4.829674332E-04
456,-7.837599830E-05,-4.829042491E-04
457,7.370783289E-05,-4.829232112E-04
458,2.892662545E-04,-4.818589670E-04
459,-2.898705958E-04,-4.815067926E-04
460,4.308118474E-04,-4.810785963E-04
461,-4.314683123E-04,-4.806544806E-04
462,1.849714506E-04,-4.805730085E-04
463,-1.867915963E-04,-4.802936933E-04
464,3.286016489E-04,-4.793217299E-04
465,-3.292148833E-04,-4.790685849E-04
466,-5.137303270E-05,-4.788720873E-04
467,4.628570889E-05,-4.788814223E-04
468,4.700525446E-04,-4.786150368E-04
469,-4.705771573E-04,-4.783121515E-04
470,1.174071522E-04,-4.782083909E-04
471,-1.208813136E-04,-4.780445618E-04
472,2.252534864E-04,-4.779171975E-04
473,-2.265149350E-04,-4.775940463E-04
474,3.677238030E-04,-4.770642444E-04
475,-3.684415580E-04,-4.765353774E-04
476,1.983569243E-05,-4.760333755E-04
477,2.650043459E-04,-4.755008738E-04
478,-2.659532283E-04,-4.750404693E-04
479,-2.317545055E-05,-4.750838640E-04
480,1.596844560E-04,-4.745845197E-04
481,4.069214036E-04,-4.745906759E-04
482,-1.622171489E-04,-4.743837629E-04
483,-4.075867466E-04,-4.741606015E-04
484,-9.480701490E-05,-4.732007201E-04
485,9.063067527E-05,-4.731393888E-04
486,3.045436021E-04,-4.730481056E-04
487,-3.051458393E-04,-4.727392498E-04
488,4.460334126E-04,-4.722937462E-04
489,-4.466900744E-04,-4.718630024E-04
490,2.006613476E-04,-4.716767754E-04
491,-2.022307186E-04,-4.714549396E-04
492,3.438522310E-04,-4.704763011E-04
493,-3.444481714E-04,-4.702940635E-04
494,4.852715327E-04,-4.698283500E-04
495,-4.857868996E-04,-4.695308027E-04
496,2.408390011E-04,-4.691702090E-04
497,1.337268309E-04,-4.689898633E-04
498,-6.840503664E-05,-4.688379826E-04
499,-2.419540556E-04,-4.687105719E-04
500,-1.368908774E-04,-4.687692937E-04
501,6.328750139E-05,-4.685524819E-04
502,3.829819901E-04,-4.682143019E-04
503,-3.836499716E-04,-4.677881673E-04
504,2.803383660E-04,-4.667168029E-04
505,-2.812437321E-04,-4.662095803E-04
506,4.221613298E-04,-4.657806504E-04
507,1.757511101E-04,-4.655729860E-04
